record_id,source,content,review_title,published_at,likes,shares,views,rating,travel_type,language,hashtag,discovery_term,video_id,video_caption,comment_date_text,product_id,product_title,app_id,source_url,retrieved_at,clean_text,analysis_text
tiktok:f6422a82a319386d,tiktok_comment,The queen is talking shut up y’all,,,0,,,,,en,"#china,#traveling,#asia,#hongkong,#guangzhou",#ChinaTravel,7665430284598266880,Going to China !!!! Super excited !! #china #traveling #asia #hongkong #guangzhou ,1d ago,,,,https://www.tiktok.com/@itsdrayamichele/video/7665430284598267166/,2026-07-24 07:43:19.924341+00:00,The queen is talking shut up y’all,queen talking shut
tiktok:f6448a06184655e2,tiktok_comment,made 200k this month at 19,,,0,,,,,en,"#luxchongzuo,#china,#travel",#TravelChina,7656503075309423616,Dreamiest resort in China😍 #luxchongzuo #china #travel  ,7-1,,,,https://www.tiktok.com/@princessragonn/video/7656503075309423894/,2026-07-23 06:05:45.032163+00:00,made 200k this month at 19,made 200k month
tiktok:f653053e917ac957,tiktok_comment,My dream city,,,0,,,,,en,"#chinatravel,#guangzhou,#cantontower,#travelinspiration,#guangzhoutravel",#ChinaTravel,7651943823387413504,"Guangzhou at night Pearl River lit up, boats moving through the skyline Canton Tower changing colors, visible from almost every angle Riverside still busy, people out, the city running late If you’re here, don’t skip the night #chinatravel #guangzhou #cantontower #travelinspiration #guangzhoutravel ",1d ago,,,,https://www.tiktok.com/@realchinatravell/video/7651943823387413791/,2026-08-16 14:58:26.817812+00:00,My dream city,dream city
tiktok:f65c6446003ebad8,tiktok_comment,The very beautiful cities and country.💜💜💜💜💜💜💜💜,,,0,,,,,en,"#guangxi,#hiddengems,#travelbucketlist,#scenicplaces,#amazingplaces",#ExploreChina,7616897089015909376,"Nature’s masterpiece carved into the clouds The emerald Karst mountains of Guangxi rise like ancient giants over a winding river and peaceful village life. This surreal landscape offers a dreamlike atmosphere where misty peaks meet the lush, vibrant colors of the valley floor. 📍 Guangxi, China Follow @relaxkanda for beautiful destinations #guangxi #hiddengems #travelbucketlist #scenicplaces #amazingplaces",3-15,,,,https://www.tiktok.com/@relaxkanda/video/7616897089015909654/,2026-08-17 06:31:48.338281+00:00,The very beautiful cities and country.,beautiful cities country
tiktok:f667148a330ffaea,tiktok_comment,It only looks as a good idea - until suddenly it is the power shortage… (you never know that).,,,0,,,,,en,"#Chinese,#travel,#Shenzhen,#travelguide,#ShenzhenChina",#ChinaTravel,7661220699196967936,This isn’t AI-generated. It’s an actual parking lot in Shenzhen. #Chinese#travel#Shenzhen#travelguide#ShenzhenChina,6d ago,,,,https://www.tiktok.com/@sofiabargas81/video/7661220699196968206/,2026-07-24 07:45:21.499431+00:00,It only looks as a good idea - until suddenly it is the power shortage... (you never know that).,looks good idea suddenly power shortage never know
tiktok:f6696d192acc01cf,tiktok_comment,lets talk. i am a travel agent would love to bring a group,,,0,,,,,en,"#ChinaTravel,#ChinaTour,#ExploreChina,#Travelchina,#Guizhou,#Guilin,#Chongqing",#ChinaTravel,7660058480321121280,"Most people avoid China in July and August... But if summer is the only time your family can travel, this might be the adventure your kids remember forever. Ancient civilizations, futuristic cities, hidden caves, waterfalls, villages, mountains, pandas, and theme parks — all connected by China's incredible high-speed rail. Would you take your family on this journey? #ChinaTravel #ChinaTour #ExploreChina #Travelchina #Guizhou #Guilin #Chongqing ",7-10,,,,https://www.tiktok.com/@mac.in.china/video/7660058480321121566/,2026-07-24 07:38:42.994002+00:00,lets talk. i am a travel agent would love to bring a group,lets travel agent would love bring group
tiktok:f66ecb1b99337b85,tiktok_comment,That’s a great itinerary!!!,,,0,,,,,en,"#ChinaTravel,#ChinaTour,#ExploreChina,#Travelchina,#Guizhou,#Guilin,#Chongqing",#ChinaTravel,7660058480321121280,"Most people avoid China in July and August... But if summer is the only time your family can travel, this might be the adventure your kids remember forever. Ancient civilizations, futuristic cities, hidden caves, waterfalls, villages, mountains, pandas, and theme parks — all connected by China's incredible high-speed rail. Would you take your family on this journey? #ChinaTravel #ChinaTour #ExploreChina #Travelchina #Guizhou #Guilin #Chongqing ",7-9,,,,https://www.tiktok.com/@mac.in.china/video/7660058480321121566/,2026-07-24 07:38:42.994002+00:00,That’s a great itinerary!!!,great itinerary
tiktok:f67406362c06658d,tiktok_comment,"Come to my shop to eat Guizhou hot pot, haha",,,0,,,,,en,,#ChinaTravel,7544680438426602496,,4-21,,,,https://www.tiktok.com/@settle.in.china/video/7544680438426602782/,2026-07-24 07:46:11.778414+00:00,"Come to my shop to eat Guizhou hot pot, haha",come shop eat guizhou hot pot haha
tiktok:f67ba6b2874df4ab,tiktok_comment,"Here in Ca. 94403, 3-night stay in a MOTEL....not Hotel........Motel, $511",,,0,,,,,en,"#fyp,#tellme,#traveltiktok,#china,#hainan",#ChinaTravel,7661712451846589440,Can you believe what it costs to travel/live in China  This is in Sanya which is Chinas version of Hawaii. Here prices are higher than most cities except Shenzhen of Shanghai. However it’s unbelievable how affordable it is as a tourist.  Average cost of things in China: Hotel $40 Chinese meal $4 Western meal $10 Uber $2.50 Metro $0.60  Train $12  #fyp #tellme #traveltiktok #china #hainan ,6d ago,,,,https://www.tiktok.com/@christian.grossi/video/7661712451846589726/,2026-07-24 07:32:34.452411+00:00,"Here in Ca. 94403, 3-night stay in a MOTEL..not Hotel..Motel, $511",3-night stay motel hotel motel
tiktok:f67c8caae8c2102e,tiktok_comment,Midiiii I love alll your videos about China!! Please make moreeee❤️❤️❤️❤️❤️❤️,,,0,,,,,en,"#chinatravel,#chinatrip,#travelinchina",#ChinaTravel,7661098366062906368,Travel like a local 😃 Part 3? #chinatravel #chinatrip #travelinchina ,7-11,,,,https://www.tiktok.com/@midiforreal/video/7661098366062906645/,2026-07-24 07:31:08.227054+00:00,Midii I love alll your videos about China!! Please make moree ️ ️ ️ ️ ️ ️,midii love alll videos china please make moree
tiktok:f6805906bbbaa600,tiktok_comment,I'm from Chongqing. What do you guys want to see? I think Chongqing is not very interesting.😅,,,0,,,,,en,"#fyp,#china,#chongqing,#travel,#cyberpunk",#ChinaTravel,7643479398821252096,"Explore China while your young, trust me 🥹. #fyp #china #chongqing #travel #cyberpunk",6-19,,,,https://www.tiktok.com/@omnifx/video/7643479398821252366/,2026-07-24 07:42:56.655611+00:00,I'm from Chongqing. What do you guys want to see? I think Chongqing is not very interesting.,guys want see think chongqing interesting
tiktok:f689e485621ac7b1,tiktok_comment,Kl ke mu tian yu mau naik open cable car hrs pesan dulu atau on the spot? Tian an men dan forbidden city jg ya,,,0,,,,,id,"#beijingtrip,#beijingtravel,#travelchina,#chinatravel,#visitbeijing",#ChinaTravel,7619897850587073536,"Don’t forget to save, share, and follow this content for your next trip to Beijing! ✨ #beijingtrip #beijingtravel #travelchina #chinatravel #visitbeijing ",5-9,,,,https://www.tiktok.com/@vanishaoctaviana/video/7619897850587073813/,2026-08-16 15:04:33.602729+00:00,Kl ke mu tian yu mau naik open cable car hrs pesan dulu atau on the spot? Tian an men dan forbidden city jg ya,kl mu tian yu open cable car hrs pesan on the spot tian an men forbidden city jg ya
tiktok:f68fb9aac89e0246,tiktok_comment,All in the same trip!? How many days?,,,0,,,,,en,"#travelchina ,#chinatravel ,#traveltiktok ,#Zhangjiajie ,#chongqing",#ChinaTravel,7642622821599890432,Considering a trip to China? These 8 breathtaking destinations completely stole my heart. Plan ahead to visit every spot.#travelchina #chinatravel #traveltiktok #Zhangjiajie #chongqing ,2d ago,,,,https://www.tiktok.com/@ryanmccoy74221q8x/video/7642622821599890701/,2026-07-24 08:16:26.006210+00:00,All in the same trip!? How many days?,trip many days
tiktok:f6a754f4eb0c37fd,tiktok_comment,"girl I'm directionally challenged, I'd never make it back home",,,0,,,,,en,"#chinatravel,#china,#chongqing,#chongqingcity,#tourguide",#ExploreChina,7667939141602069504,"Imagine you get up early to go to work, climb up so many stairs to get the bus station, and finally up to the main road, and find your bus just leaving, how do you feel about that? Welcome to Chongqing 🤣#chinatravel #china #chongqing #chongqingcity #tourguide ",8-1,,,,https://www.tiktok.com/@wenqi346/video/7667939141602069773/,2026-08-17 07:18:53.345674+00:00,"girl I'm directionally challenged, I'd never make it back home",girl directionally challenged never make back home
tiktok:f6b26b6c576b0732,tiktok_comment,Muito lindo 👏👏👏🥰❤️,,,0,,,,,pt,"#travelchina,#chinatravel,#traveltiktok,#explorechina,#Guizhou",#ChinaTravel,7596155836309785600,"This is Guizhou, China, the most beautiful mountain and water city. #travelchina #chinatravel #traveltiktok #explorechina #Guizhou",2-12,,,,https://www.tiktok.com/@intotravelchina/video/7596155836309785887/,2026-07-23 05:39:27.620624+00:00,Muito lindo ️,lindo
tiktok:f6b43fa993f69964,tiktok_comment,time to bring my 76 year old grampa that survived Vietnam here,,,0,,,,,en,"#chinatravel,#chinatour,#guizhou,#fyp,#zunyi",#VisitChina,7658255087134952448,"📹This isn’t a movie set — it’s a real historical battle experience in China Loushan Pass: the viral immersive history experience Where exactly? 📍 Loushan Pass, Zunyi, Guizhou 💡China Pro Tips for your visit Opening: 09:00-17:00 (last entry 16:00)  🔖Ticket: 200+RMB (30+$）includes cave + boat ride + guide Session: Two shows daily at 11:30 and 15:30 Wear: recommend non-slip sneakers or hiking shoes #chinatravel #chinatour #guizhou #fyp #zunyi ",7-28,,,,https://www.tiktok.com/@realchinatravell/video/7658255087134952734/,2026-08-17 07:44:02.932726+00:00,time to bring my 76 year old grampa that survived Vietnam here,time bring year old grampa survived vietnam
tiktok:f6bfb2f4c6271ab6,tiktok_comment,I NEED THIS IN MY LIFE NOW.,,,0,,,,,en,"#chongqing,#chongqingtravel,#cyberpunkcity",#ChinaTravel,7644934615408331776,"The best spot with cyberpunk aesthetics in Chongqing💫 Save this for your trip 📍Deyi world #chongqing #chongqingtravel #cyberpunkcity  Cyberpunk city in China , coolest city in China , Chongqing cyberpunk aesthetics, things to do in Chongqing, best cities in China  Copyright @ no content reuse",6-8,,,,https://www.tiktok.com/@victoriachmel/video/7644934615408332064/,2026-07-24 07:35:05.225578+00:00,I NEED THIS IN MY LIFE NOW.,need life
tiktok:f6c217e52c157ea1,tiktok_comment,how much is the tour package for 2 adults and 2 kids? 6 and 11,,,0,,,,,en,"#chinatravel,#traveltok",#ChinaTour,7674522069404486656,Why is my China tour more expensive #chinatravel #traveltok ,10h ago,,,,https://www.tiktok.com/@linglongmandarin/video/7674522069404486942/,2026-08-17 06:55:09.057850+00:00,how much is the tour package for 2 adults and 2 kids? 6 and 11,much tour package adults kids
tiktok:f6d4677c5fd6d908,tiktok_comment,ナイスショット♪ (´Д｀)ｷｬｰ,,,0,,,,,ja,"#科学普及,#fyp",#ExploreChina,7636642839006301184,#科学普及 #fyp ,6-12,,,,https://www.tiktok.com/@gm07538/video/7636642839006301461/,2026-07-23 06:02:06.001453+00:00,ナイスショット♪ ( ́Д`)キャー,キャー
tiktok:f6decc1ef7df93ab,tiktok_comment,Tunggu berat saya 40kg baru sy smpai🤣🤣🤣,,,0,,,,,id,"#travelchina,#hike,#meme,#chinatrip,#travelguide",#TravelChina,7660039788187339776,"Hiking done right! No matter how reserved a lady is, she’ll crack up at the Tianzhu Mountain boy crew.See our travel plan and total cost.Send arrival date & group size. Custom private tours in China for a hassle-free trip.#travelchina #hike #meme #chinatrip #travelguide ",7-10,,,,https://www.tiktok.com/@traveltochina666/video/7660039788187340052/,2026-07-23 06:06:38.189811+00:00,Tunggu berat saya 40kg baru sy smpai,tunggu berat 40kg sy smpai
tiktok:f6df8af82d9a70fd,tiktok_comment,❤️❤️❤️-太美麗的地方，好多地方跟爸媽都有去旅遊過，讓人非常非常的懷念。 我很幸福，有這個機會跟爸媽去世界各地旅行，太美好,,,0,,,,,ko,"#china,#chinatraveltips",#ExploreChina,7665536710830246912,Ten minutes to take in the magnificent landscapes across China's 9.6 million square kilometers.#china #chinatraveltips ,7-26,,,,https://www.tiktok.com/@love20200725/video/7665536710830247189/,2026-08-17 06:31:29.666906+00:00,"️ ️ ️-太美麗的地方,好多地方跟爸媽都有去旅遊過,讓人非常非常的懷念。 我很幸福,有這個機會跟爸媽去世界各地旅行,太美好",好多地方跟爸媽都有去旅遊過 我很幸福 有這個機會跟爸媽去世界各地旅行 太美好
tiktok:f6e989213cd4dbe5,tiktok_comment,Looks so fun and terrifying lol,,,0,,,,,en,"#M,#MarioKartRealC,#ChinaT,#TravelA,#Adrenalinastudentlife",#VisitChina,7635658869083212800,"Uno de los lugares más locos que he visitado 😮‍🔥   Mario Kart… en la vida real 😳🏎️   📍Heartbeat Park, China🇨🇳  ¿Te subirías? 👀🔥   #M#MarioKartRealC#ChinaT#TravelA#Adrenalinastudentlife ",5-25,,,,https://www.tiktok.com/@yanday15/video/7635658869083213063/,2026-08-17 06:50:59.035294+00:00,Looks so fun and terrifying lol,looks fun terrifying lol
tiktok:f6ea42acf1463857,tiktok_comment,muy bonito el vídeo,,,0,,,,,es,"#chinatravel,#guangzhou,#cantontower,#travelinspiration,#guangzhoutravel",#ChinaTravel,7651943823387413504,"Guangzhou at night Pearl River lit up, boats moving through the skyline Canton Tower changing colors, visible from almost every angle Riverside still busy, people out, the city running late If you’re here, don’t skip the night #chinatravel #guangzhou #cantontower #travelinspiration #guangzhoutravel ",10h ago,,,,https://www.tiktok.com/@realchinatravell/video/7651943823387413791/,2026-08-16 14:58:26.817812+00:00,muy bonito el vídeo,bonito vídeo
tiktok:f6ef06c64c80e241,tiktok_comment,What’s the song ?,,,0,,,,,en,"#fyp,#china,#chongqing,#travel,#cyberpunk",#ChinaTravel,7643479398821252096,"Explore China while your young, trust me 🥹. #fyp #china #chongqing #travel #cyberpunk",6-9,,,,https://www.tiktok.com/@omnifx/video/7643479398821252366/,2026-07-24 07:42:56.655611+00:00,What’s the song ?,song
tiktok:f6f696765b6ae4f4,tiktok_comment,My allergies screaming,,,0,,,,,en,"#shanghai,#kitten,#chinatravel,#tiktoktravel,#trip",#VisitChina,7581794759526599680,Visiting Shanghai isn’t just about The Bund and Lujiazui—there are kittens waiting for you in every alley 😺 Every street hides a little surprise 😮🌃 #shanghai #kitten #chinatravel #tiktoktravel #trip ,2-4,,,,https://www.tiktok.com/@pswmnqxddvqx/video/7581794759526599944/,2026-08-17 07:34:12.637917+00:00,My allergies screaming,allergies screaming
tiktok:f6fc5c6654a99932,tiktok_comment,This could be us,,,0,,,,,en,"#Guangzhou,#Cats,#China,#VisitChina,#TravelChina",#VisitChina,7631091351035186176,"Guangzhou has a castle filled with 1,000 cats.Three floors of space, cats everywhere — sleeping, playing, waiting to be petted.Best hour of my trip.  #Guangzhou#Cats #China #VisitChina#TravelChina",4-26,,,,https://www.tiktok.com/@meetpanda/video/7631091351035186440/,2026-08-17 06:50:00.696805+00:00,This could be us,could
tiktok:f6fd316cf58b8e31,tiktok_comment,Dream 🥰 one day I will be there inshallah,,,0,,,,,en,"#China,#chinatravel,#zhangjiajie,#张家界,#avatar",#TravelChina,7567644998057921536,Zhangjiajie: wher Avatar’s floating mountains meet reality!🏔️ #China #chinatravel #zhangjiajie #张家界 #avatar ,6-26,,,,https://www.tiktok.com/@poetic.china/video/7567644998057921814/,2026-07-23 06:06:06.290109+00:00,Dream one day I will be there inshallah,dream one day inshallah
